config,run,cleaned,steps_to_clean,n_green,n_yellow,n_red,n_waste,height,width
Very wide (w=30),6,True,278,5,5,5,2,15,30
Very wide (w=30),7,True,1164,5,5,5,2,15,30
Very wide (w=30),8,True,283,5,5,5,2,15,30
Very wide (w=30),9,True,275,5,5,5,2,15,30
Very wide (w=30),10,True,523,5,5,5,2,15,30
Very wide (w=30),11,True,310,5,5,5,2,15,30
Very wide (w=30),12,True,217,5,5,5,2,15,30
Very wide (w=30),13,True,322,5,5,5,2,15,30
Very wide (w=30),14,True,587,5,5,5,2,15,30
Very wide (w=30),15,True,220,5,5,5,2,15,30
Very wide (w=30),16,True,420,5,5,5,2,15,30
Very wide (w=30),17,True,167,5,5,5,2,15,30
Very wide (w=30),18,True,310,5,5,5,2,15,30
Very wide (w=30),19,True,359,5,5,5,2,15,30
Short (h=6),0,True,50,5,5,5,2,6,15
Short (h=6),1,True,50,5,5,5,2,6,15
Short (h=6),2,True,44,5,5,5,2,6,15
Short (h=6),3,True,54,5,5,5,2,6,15
Short (h=6),4,True,57,5,5,5,2,6,15
Short (h=6),5,True,44,5,5,5,2,6,15
Short (h=6),6,True,63,5,5,5,2,6,15
Short (h=6),7,True,47,5,5,5,2,6,15
Short (h=6),8,True,52,5,5,5,2,6,15
Short (h=6),9,True,52,5,5,5,2,6,15
Short (h=6),10,True,42,5,5,5,2,6,15
Short (h=6),11,True,52,5,5,5,2,6,15
Short (h=6),12,True,46,5,5,5,2,6,15
Short (h=6),13,True,47,5,5,5,2,6,15
Short (h=6),14,True,49,5,5,5,2,6,15
Short (h=6),15,True,48,5,5,5,2,6,15
Short (h=6),16,True,46,5,5,5,2,6,15
Short (h=6),17,True,53,5,5,5,2,6,15
Short (h=6),18,True,51,5,5,5,2,6,15
Short (h=6),19,True,49,5,5,5,2,6,15
Medium (h=15),0,True,526,5,5,5,2,15,15
Medium (h=15),1,True,198,5,5,5,2,15,15
Medium (h=15),2,True,99,5,5,5,2,15,15
Medium (h=15),3,True,116,5,5,5,2,15,15
Medium (h=15),4,True,79,5,5,5,2,15,15
Medium (h=15),5,True,59,5,5,5,2,15,15
Medium (h=15),6,True,172,5,5,5,2,15,15
Medium (h=15),7,True,278,5,5,5,2,15,15
Medium (h=15),8,True,211,5,5,5,2,15,15
Medium (h=15),9,True,326,5,5,5,2,15,15
Medium (h=15),10,True,189,5,5,5,2,15,15
Medium (h=15),11,True,151,5,5,5,2,15,15
Medium (h=15),12,True,211,5,5,5,2,15,15
Medium (h=15),13,True,98,5,5,5,2,15,15
Medium (h=15),14,True,75,5,5,5,2,15,15
Medium (h=15),15,True,92,5,5,5,2,15,15
Medium (h=15),16,True,185,5,5,5,2,15,15
Medium (h=15),17,True,357,5,5,5,2,15,15
Medium (h=15),18,True,79,5,5,5,2,15,15
Medium (h=15),19,True,92,5,5,5,2,15,15
Tall (h=24),0,True,324,5,5,5,2,24,15
Tall (h=24),1,True,778,5,5,5,2,24,15
Tall (h=24),2,True,916,5,5,5,2,24,15
Tall (h=24),3,True,373,5,5,5,2,24,15
Tall (h=24),4,True,1186,5,5,5,2,24,15
Tall (h=24),5,True,946,5,5,5,2,24,15
Tall (h=24),6,True,205,5,5,5,2,24,15
Tall (h=24),7,True,574,5,5,5,2,24,15
Tall (h=24),8,True,407,5,5,5,2,24,15
Tall (h=24),9,True,138,5,5,5,2,24,15
Tall (h=24),10,True,352,5,5,5,2,24,15
Tall (h=24),11,True,227,5,5,5,2,24,15
Tall (h=24),12,True,275,5,5,5,2,24,15
Tall (h=24),13,True,270,5,5,5,2,24,15
Tall (h=24),14,True,179,5,5,5,2,24,15
Tall (h=24),15,True,169,5,5,5,2,24,15
Tall (h=24),16,True,472,5,5,5,2,24,15
Tall (h=24),17,True,722,5,5,5,2,24,15
Tall (h=24),18,True,240,5,5,5,2,24,15
Tall (h=24),19,True,316,5,5,5,2,24,15
Very tall (h=36),0,True,474,5,5,5,2,36,15
Very tall (h=36),1,True,430,5,5,5,2,36,15
Very tall (h=36),2,True,1403,5,5,5,2,36,15
Very tall (h=36),3,True,1013,5,5,5,2,36,15
Very tall (h=36),4,True,1475,5,5,5,2,36,15
Very tall (h=36),5,True,579,5,5,5,2,36,15
Very tall (h=36),6,True,1154,5,5,5,2,36,15
Very tall (h=36),7,True,743,5,5,5,2,36,15
Very tall (h=36),8,True,4015,5,5,5,2,36,15
Very tall (h=36),9,True,546,5,5,5,2,36,15
Very tall (h=36),10,True,570,5,5,5,2,36,15
Very tall (h=36),11,True,549,5,5,5,2,36,15
Very tall (h=36),12,True,320,5,5,5,2,36,15
Very tall (h=36),13,True,844,5,5,5,2,36,15
Very tall (h=36),14,True,2203,5,5,5,2,36,15
Very tall (h=36),15,True,763,5,5,5,2,36,15
Very tall (h=36),16,True,918,5,5,5,2,36,15
Very tall (h=36),17,True,1153,5,5,5,2,36,15
Very tall (h=36),18,True,366,5,5,5,2,36,15
Very tall (h=36),19,True,212,5,5,5,2,36,15
"Low waste (n=1, 7 total)",0,True,168,5,5,5,1,15,15
"Low waste (n=1, 7 total)",1,True,161,5,5,5,1,15,15
"Low waste (n=1, 7 total)",2,True,65,5,5,5,1,15,15
"Low waste (n=1, 7 total)",3,True,53,5,5,5,1,15,15
"Low waste (n=1, 7 total)",4,True,219,5,5,5,1,15,15
"Low waste (n=1, 7 total)",5,True,247,5,5,5,1,15,15
"Low waste (n=1, 7 total)",6,True,203,5,5,5,1,15,15
"Low waste (n=1, 7 total)",7,True,112,5,5,5,1,15,15
"Low waste (n=1, 7 total)",8,True,103,5,5,5,1,15,15
"Low waste (n=1, 7 total)",9,True,174,5,5,5,1,15,15
"Low waste (n=1, 7 total)",10,True,243,5,5,5,1,15,15
"Low waste (n=1, 7 total)",11,True,133,5,5,5,1,15,15
"Low waste (n=1, 7 total)",12,True,129,5,5,5,1,15,15
"Low waste (n=1, 7 total)",13,True,90,5,5,5,1,15,15
"Low waste (n=1, 7 total)",14,True,303,5,5,5,1,15,15
"Low waste (n=1, 7 total)",15,True,310,5,5,5,1,15,15
"Low waste (n=1, 7 total)",16,True,281,5,5,5,1,15,15
"Low waste (n=1, 7 total)",17,True,141,5,5,5,1,15,15
"Low waste (n=1, 7 total)",18,True,88,5,5,5,1,15,15
"Low waste (n=1, 7 total)",19,True,119,5,5,5,1,15,15
"High waste (n=4, 28 total)",0,True,81,5,5,5,4,15,15
"High waste (n=4, 28 total)",1,True,131,5,5,5,4,15,15
"High waste (n=4, 28 total)",2,True,96,5,5,5,4,15,15
"High waste (n=4, 28 total)",3,True,211,5,5,5,4,15,15
"High waste (n=4, 28 total)",4,True,227,5,5,5,4,15,15
"High waste (n=4, 28 total)",5,True,156,5,5,5,4,15,15
"High waste (n=4, 28 total)",6,True,80,5,5,5,4,15,15
"High waste (n=4, 28 total)",7,True,236,5,5,5,4,15,15
"High waste (n=4, 28 total)",8,True,164,5,5,5,4,15,15
"High waste (n=4, 28 total)",9,True,148,5,5,5,4,15,15
"High waste (n=4, 28 total)",10,True,146,5,5,5,4,15,15
"High waste (n=4, 28 total)",11,True,358,5,5,5,4,15,15
"High waste (n=4, 28 total)",12,True,171,5,5,5,4,15,15
"High waste (n=4, 28 total)",13,True,148,5,5,5,4,15,15
"High waste (n=4, 28 total)",14,True,203,5,5,5,4,15,15
"High waste (n=4, 28 total)",15,True,141,5,5,5,4,15,15
"High waste (n=4, 28 total)",16,True,129,5,5,5,4,15,15
"High waste (n=4, 28 total)",17,True,159,5,5,5,4,15,15
"High waste (n=4, 28 total)",18,True,79,5,5,5,4,15,15
"High waste (n=4, 28 total)",19,True,161,5,5,5,4,15,15
"Very high waste (n=10, 70 total)",0,True,139,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",1,True,367,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",2,True,192,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",3,True,121,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",4,True,146,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",5,True,139,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",6,True,108,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",7,True,130,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",8,True,125,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",9,True,153,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",10,True,138,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",11,True,111,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",12,True,125,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",13,True,130,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",14,True,115,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",15,True,130,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",16,True,159,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",17,True,140,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",18,True,132,5,5,5,10,15,15
"Very high waste (n=10, 70 total)",19,True,129,5,5,5,10,15,15
